index,antibiotic
17490,ampicillin
17490,cefoxitin
17490,ceftiofur
17490,ceftriaxone
17490,gentamicin
17490,streptomycin
17490,sulfisoxazole
17490,tetracycline
17491,amoxicillin-clavulanic acid
17491,ampicillin
17491,cefoxitin
17491,ceftiofur
17491,ceftriaxone
17491,kanamycin
17492,gentamicin
17492,streptomycin
17492,sulfisoxazole
17496,ampicillin
17496,streptomycin
17496,tetracycline
17498,streptomycin
17498,sulfisoxazole
17498,tetracycline
17499,amoxicillin-clavulanic acid
17499,ampicillin
17499,cefoxitin
17499,ceftiofur
17499,ceftriaxone
17499,streptomycin
17500,ampicillin
17500,tetracycline
17501,amoxicillin-clavulanic acid
17501,ampicillin
17501,cefoxitin
17501,ceftiofur
17501,ceftriaxone
17502,amoxicillin-clavulanic acid
17502,ampicillin
17502,cefoxitin
17502,ceftiofur
17502,ceftriaxone
17503,amoxicillin-clavulanic acid
17503,ampicillin
17503,cefoxitin
17503,ceftiofur
17503,ceftriaxone
17504,amoxicillin-clavulanic acid
17504,ampicillin
17504,cefoxitin
17504,ceftiofur
17504,ceftriaxone
17506,streptomycin
17506,tetracycline
17509,streptomycin
17509,tetracycline
17510,gentamicin
17511,gentamicin
17512,gentamicin
17513,gentamicin
17513,streptomycin
17514,streptomycin
17514,tetracycline
17515,tetracycline
17524,kanamycin
17525,tetracycline
17529,tetracycline
17530,tetracycline
17531,tetracycline
17532,amoxicillin-clavulanic acid
17532,ampicillin
17532,cefoxitin
17532,ceftiofur
17532,ceftriaxone
17532,tetracycline
17533,amoxicillin-clavulanic acid
17533,ampicillin
17533,cefoxitin
17533,ceftiofur
17533,ceftriaxone
17533,tetracycline
17534,amoxicillin-clavulanic acid
17534,ampicillin
17534,cefoxitin
17534,ceftiofur
17534,ceftriaxone
17534,tetracycline
17536,tetracycline
17537,tetracycline
17538,amoxicillin-clavulanic acid
17538,ampicillin
17538,cefoxitin
17538,ceftriaxone
17538,tetracycline
17540,tetracycline
17545,tetracycline
17546,ampicillin
17546,tetracycline
17549,ampicillin
17549,tetracycline
17551,tetracycline
17563,streptomycin
17563,sulfisoxazole
17563,tetracycline
17609,gentamicin
17609,streptomycin
17609,sulfisoxazole
17609,tetracycline
17613,ampicillin
17613,gentamicin
17613,streptomycin
17613,sulfisoxazole
17613,tetracycline
17617,streptomycin
17620,tetracycline
17621,ampicillin
17621,gentamicin
17621,streptomycin
17621,sulfisoxazole
17630,sulfisoxazole
17630,tetracycline
17631,sulfisoxazole
17631,tetracycline
17632,sulfisoxazole
17632,tetracycline
17633,sulfisoxazole
17633,tetracycline
17634,sulfisoxazole
17634,tetracycline
17635,sulfisoxazole
17635,tetracycline
17638,ampicillin
17638,streptomycin
17639,ampicillin
17639,streptomycin
17649,amoxicillin-clavulanic acid
17649,ampicillin
17649,cefoxitin
17649,ceftiofur
17649,ceftriaxone
17649,kanamycin
17651,ampicillin
17651,tetracycline
17654,ampicillin
17659,ampicillin
17659,gentamicin
17659,streptomycin
17659,tetracycline
17664,kanamycin
17682,sulfisoxazole
17682,tetracycline
17683,streptomycin
17683,sulfisoxazole
17683,tetracycline
17684,amoxicillin-clavulanic acid
17684,ampicillin
17684,cefoxitin
17684,ceftiofur
17684,ceftriaxone
17684,sulfamethoxazole
17684,tetracycline
17685,sulfisoxazole
17685,tetracycline
17686,sulfisoxazole
17686,tetracycline
17687,sulfisoxazole
17687,tetracycline
17688,sulfisoxazole
17688,tetracycline
17689,sulfisoxazole
17689,tetracycline
17690,sulfisoxazole
17690,tetracycline
17691,sulfisoxazole
17691,tetracycline
17692,gentamicin
17692,streptomycin
17692,sulfisoxazole
17692,tetracycline
17693,streptomycin
17693,sulfisoxazole
17693,tetracycline
17694,amoxicillin-clavulanic acid
17694,ampicillin
17694,cefoxitin
17694,ceftiofur
17694,ceftriaxone
17694,nalidixic acid
17694,sulfisoxazole
17694,tetracycline
17695,sulfisoxazole
17695,tetracycline
17696,streptomycin
17696,sulfisoxazole
17696,tetracycline
17697,sulfisoxazole
17697,tetracycline
17698,sulfisoxazole
17698,tetracycline
17699,sulfisoxazole
17699,tetracycline
17700,amoxicillin-clavulanic acid
17700,ampicillin
17700,cefoxitin
17700,ceftiofur
17700,ceftriaxone
17700,sulfisoxazole
17700,tetracycline
17701,amoxicillin-clavulanic acid
17701,ampicillin
17701,cefoxitin
17701,ceftiofur
17701,ceftriaxone
17701,sulfisoxazole
17701,tetracycline
17702,amoxicillin-clavulanic acid
17702,ampicillin
17702,cefoxitin
17702,ceftiofur
17702,ceftriaxone
17702,sulfisoxazole
17702,tetracycline
17703,tetracycline
17704,streptomycin
17704,sulfisoxazole
17704,tetracycline
17705,amoxicillin-clavulanic acid
17705,ampicillin
17705,cefoxitin
17705,ceftiofur
17705,ceftriaxone
17705,kanamycin
17705,sulfisoxazole
17705,tetracycline
17706,amoxicillin-clavulanic acid
17706,ampicillin
17706,cefoxitin
17706,ceftriaxone
17706,sulfisoxazole
17706,tetracycline
17707,amoxicillin-clavulanic acid
17707,ampicillin
17707,cefoxitin
17707,ceftriaxone
17707,sulfisoxazole
17707,tetracycline
17708,amoxicillin-clavulanic acid
17708,ampicillin
17708,cefoxitin
17708,ceftriaxone
17708,sulfisoxazole
17708,tetracycline
17709,amoxicillin-clavulanic acid
17709,ampicillin
17709,ceftriaxone
17709,sulfisoxazole
17709,tetracycline
17710,streptomycin
17710,sulfisoxazole
17711,streptomycin
17711,tetracycline
17712,ampicillin
17712,chloramphenicol
17712,streptomycin
17712,sulfisoxazole
17712,tetracycline
17713,ampicillin
17713,chloramphenicol
17713,streptomycin
17713,sulfisoxazole
17713,tetracycline
17714,ampicillin
17714,chloramphenicol
17714,streptomycin
17714,sulfisoxazole
17714,tetracycline
17715,nalidixic acid
17715,tetracycline
17716,tetracycline
17717,tetracycline
17718,tetracycline
17719,tetracycline
17720,tetracycline
17721,tetracycline
17722,tetracycline
17723,tetracycline
17724,tetracycline
17726,kanamycin
17726,tetracycline
17727,tetracycline
17728,tetracycline
17729,tetracycline
17730,tetracycline
17731,tetracycline
17732,tetracycline
17733,ampicillin
17733,streptomycin
17733,tetracycline
17734,ampicillin
17734,gentamicin
17734,kanamycin
17734,streptomycin
17734,sulfisoxazole
17734,tetracycline
17735,tetracycline
17736,ampicillin
17736,gentamicin
17736,kanamycin
17736,streptomycin
17736,sulfisoxazole
17736,tetracycline
17737,nalidixic acid
17737,tetracycline
17738,tetracycline
17739,ampicillin
17739,gentamicin
17739,kanamycin
17739,streptomycin
17739,sulfamethoxazole
17739,tetracycline
17740,amoxicillin-clavulanic acid
17740,ampicillin
17740,gentamicin
17740,kanamycin
17740,streptomycin
17740,sulfamethoxazole
17740,tetracycline
17742,tetracycline
17743,tetracycline
17744,tetracycline
17745,tetracycline
17746,tetracycline
17749,tetracycline
17750,tetracycline
17751,tetracycline
17752,tetracycline
17753,tetracycline
17754,tetracycline
17755,tetracycline
17756,tetracycline
17757,tetracycline
17758,tetracycline
17759,tetracycline
17760,tetracycline
17761,tetracycline
17762,tetracycline
17763,ampicillin
17763,gentamicin
17763,kanamycin
17763,sulfisoxazole
17763,tetracycline
17764,tetracycline
17765,tetracycline
17766,tetracycline
17768,tetracycline
17769,tetracycline
17770,tetracycline
17772,tetracycline
17773,tetracycline
17775,streptomycin
17775,tetracycline
17776,tetracycline
17778,tetracycline
17779,tetracycline
17780,tetracycline
17781,tetracycline
17782,tetracycline
17783,tetracycline
17784,tetracycline
17787,tetracycline
17790,tetracycline
17791,tetracycline
17794,amoxicillin-clavulanic acid
17794,ampicillin
17794,cefoxitin
17794,ceftiofur
17794,ceftriaxone
17795,amoxicillin-clavulanic acid
17795,ampicillin
17795,cefoxitin
17795,ceftiofur
17795,ceftriaxone
17795,streptomycin
17795,tetracycline
17796,streptomycin
17796,tetracycline
17797,amoxicillin-clavulanic acid
17797,ampicillin
17797,cefoxitin
17797,ceftiofur
17797,ceftriaxone
17797,streptomycin
17797,tetracycline
17798,amoxicillin-clavulanic acid
17798,ampicillin
17798,cefoxitin
17798,ceftiofur
17798,ceftriaxone
17798,streptomycin
17798,tetracycline
17799,streptomycin
17799,tetracycline
17800,amoxicillin-clavulanic acid
17800,ampicillin
17800,cefoxitin
17800,ceftriaxone
17801,streptomycin
17801,tetracycline
17802,amoxicillin-clavulanic acid
17802,ampicillin
17802,cefoxitin
17802,ceftiofur
17802,ceftriaxone
17802,streptomycin
17802,tetracycline
17803,amoxicillin-clavulanic acid
17803,ampicillin
17803,cefoxitin
17803,ceftiofur
17803,ceftriaxone
17803,streptomycin
17803,tetracycline
17804,streptomycin
17804,tetracycline
17805,amoxicillin-clavulanic acid
17805,ampicillin
17805,cefoxitin
17805,ceftiofur
17805,ceftriaxone
17805,streptomycin
17805,tetracycline
17806,amoxicillin-clavulanic acid
17806,ampicillin
17806,cefoxitin
17806,ceftiofur
17806,ceftriaxone
17807,amoxicillin-clavulanic acid
17807,ampicillin
17807,cefoxitin
17807,ceftiofur
17807,ceftriaxone
17807,streptomycin
17807,tetracycline
17808,streptomycin
17808,tetracycline
17809,streptomycin
17809,tetracycline
17810,streptomycin
17810,tetracycline
17811,amoxicillin-clavulanic acid
17811,ampicillin
17811,cefoxitin
17811,ceftriaxone
17812,amoxicillin-clavulanic acid
17812,ampicillin
17812,cefoxitin
17812,ceftriaxone
17813,streptomycin
17813,tetracycline
17818,ampicillin
17818,sulfisoxazole
17818,tetracycline
17818,trimethoprim-sulfamethoxazole
17819,ampicillin
17819,ceftriaxone
17819,chloramphenicol
17819,gentamicin
17819,streptomycin
17819,sulfisoxazole
17819,tetracycline
17819,trimethoprim-sulfamethoxazole
17820,sulfisoxazole
17820,tetracycline
17821,sulfisoxazole
17821,tetracycline
17822,sulfisoxazole
17822,tetracycline
17823,sulfisoxazole
17823,tetracycline
17824,sulfisoxazole
17824,tetracycline
17825,sulfisoxazole
17825,tetracycline
17828,gentamicin
17828,kanamycin
17828,nalidixic acid
17828,streptomycin
17828,sulfamethoxazole
17828,tetracycline
17829,gentamicin
17829,kanamycin
17829,streptomycin
17829,sulfamethoxazole
17829,tetracycline
17830,ampicillin
17830,kanamycin
17830,nalidixic acid
17830,streptomycin
17831,gentamicin
17831,kanamycin
17831,streptomycin
17831,tetracycline
17832,ampicillin
17832,gentamicin
17832,kanamycin
17832,streptomycin
17832,sulfisoxazole
17832,tetracycline
17832,trimethoprim-sulfamethoxazole
17833,amoxicillin-clavulanic acid
17833,ampicillin
17833,cefoxitin
17833,ceftiofur
17833,ceftriaxone
17833,chloramphenicol
17833,streptomycin
17833,sulfisoxazole
17833,tetracycline
17834,ampicillin
17834,chloramphenicol
17834,gentamicin
17834,streptomycin
17834,sulfisoxazole
17834,tetracycline
17834,trimethoprim-sulfamethoxazole
17835,ampicillin
17835,cefoxitin
17835,ceftriaxone
17835,chloramphenicol
17835,sulfisoxazole
17835,tetracycline
17863,ampicillin
17863,gentamicin
17863,streptomycin
17863,sulfisoxazole
17863,tetracycline
17864,ampicillin
17864,gentamicin
17864,sulfisoxazole
17864,tetracycline
17865,ampicillin
17865,gentamicin
17865,streptomycin
17865,sulfisoxazole
17865,tetracycline
17866,ciprofloxacin
17866,nalidixic acid
17867,ciprofloxacin
17867,gentamicin
17867,nalidixic acid
17867,streptomycin
17867,sulfisoxazole
17867,tetracycline
17868,streptomycin
17868,tetracycline
17869,streptomycin
17869,tetracycline
17870,ampicillin
17870,gentamicin
17870,streptomycin
17870,sulfamethoxazole
17871,ampicillin
17871,gentamicin
17871,streptomycin
17871,sulfamethoxazole
17872,ampicillin
17872,gentamicin
17872,streptomycin
17872,tetracycline
17874,tetracycline
17875,tetracycline
17876,tetracycline
17877,ampicillin
17877,gentamicin
17877,kanamycin
17877,nalidixic acid
17877,streptomycin
17877,sulfamethoxazole
17878,amoxicillin-clavulanic acid
17878,ampicillin
17878,gentamicin
17878,nalidixic acid
17878,streptomycin
17878,sulfamethoxazole
17878,tetracycline
17879,amoxicillin-clavulanic acid
17879,ampicillin
17879,ciprofloxacin
17879,nalidixic acid
17879,streptomycin
17879,sulfamethoxazole
17879,tetracycline
17880,amoxicillin-clavulanic acid
17880,ampicillin
17880,gentamicin
17880,kanamycin
17880,streptomycin
17880,sulfamethoxazole
17881,ampicillin
17881,gentamicin
17881,streptomycin
17881,sulfamethoxazole
17881,tetracycline
17882,ampicillin
17882,streptomycin
17882,sulfamethoxazole
17883,amoxicillin-clavulanic acid
17883,ampicillin
17883,gentamicin
17883,kanamycin
17883,streptomycin
17883,sulfisoxazole
17884,ampicillin
17884,gentamicin
17884,kanamycin
17884,streptomycin
17884,sulfisoxazole
17885,amoxicillin-clavulanic acid
17885,ampicillin
17885,gentamicin
17885,kanamycin
17885,streptomycin
17885,sulfisoxazole
17886,ampicillin
17886,kanamycin
17886,streptomycin
17886,sulfamethoxazole
17887,amoxicillin-clavulanic acid
17887,ampicillin
17887,gentamicin
17887,kanamycin
17887,streptomycin
17887,sulfamethoxazole
17888,amoxicillin-clavulanic acid
17888,ampicillin
17888,gentamicin
17888,kanamycin
17888,streptomycin
17888,sulfamethoxazole
17888,tetracycline
17889,amoxicillin-clavulanic acid
17889,ampicillin
17889,ciprofloxacin
17889,kanamycin
17889,nalidixic acid
17889,streptomycin
17889,sulfamethoxazole
17889,tetracycline
17890,ampicillin
17890,gentamicin
17890,kanamycin
17890,streptomycin
17890,sulfamethoxazole
17890,tetracycline
17891,ampicillin
17891,gentamicin
17891,kanamycin
17891,streptomycin
17891,sulfisoxazole
17892,ampicillin
17892,gentamicin
17892,kanamycin
17892,streptomycin
17892,sulfisoxazole
17893,ampicillin
17893,gentamicin
17893,kanamycin
17893,streptomycin
17893,sulfisoxazole
17893,tetracycline
17894,ampicillin
17894,gentamicin
17894,sulfisoxazole
17895,ampicillin
17895,kanamycin
17895,streptomycin
17895,sulfisoxazole
17896,amoxicillin-clavulanic acid
17896,ampicillin
17896,gentamicin
17896,kanamycin
17896,streptomycin
17896,sulfisoxazole
17897,amoxicillin-clavulanic acid
17897,ampicillin
17897,kanamycin
17897,streptomycin
17897,sulfisoxazole
17898,ampicillin
17898,kanamycin
17898,sulfisoxazole
17899,ampicillin
17899,kanamycin
17899,streptomycin
17899,sulfisoxazole
17900,ampicillin
17900,kanamycin
17900,sulfisoxazole
17901,ampicillin
17901,kanamycin
17901,streptomycin
17901,sulfisoxazole
17902,ampicillin
17902,kanamycin
17902,sulfisoxazole
17903,amoxicillin-clavulanic acid
17903,ampicillin
17903,kanamycin
17903,streptomycin
17903,sulfamethoxazole
17904,ampicillin
17904,kanamycin
17904,sulfamethoxazole
17905,ampicillin
17905,gentamicin
17905,kanamycin
17905,streptomycin
17905,sulfisoxazole
17906,amoxicillin-clavulanic acid
17906,ampicillin
17906,cefoxitin
17906,ceftiofur
17906,ceftriaxone
17906,kanamycin
17906,sulfisoxazole
17906,tetracycline
17907,ampicillin
17907,nalidixic acid
17907,streptomycin
17907,sulfamethoxazole
17908,nalidixic acid
17909,nalidixic acid
17909,sulfamethoxazole
17910,nalidixic acid
17911,ampicillin
17911,kanamycin
17911,nalidixic acid
17911,streptomycin
17911,sulfamethoxazole
17912,ampicillin
17912,gentamicin
17912,kanamycin
17912,streptomycin
17912,sulfamethoxazole
17913,amoxicillin-clavulanic acid
17913,ampicillin
17913,gentamicin
17913,kanamycin
17913,streptomycin
17913,sulfamethoxazole
17914,ampicillin
17914,gentamicin
17914,kanamycin
17914,streptomycin
17914,sulfamethoxazole
17915,amoxicillin-clavulanic acid
17915,ampicillin
17915,gentamicin
17915,kanamycin
17915,streptomycin
17915,sulfamethoxazole
17916,ampicillin
17916,gentamicin
17916,kanamycin
17916,streptomycin
17916,sulfamethoxazole
17917,ampicillin
17917,kanamycin
17917,streptomycin
17917,sulfisoxazole
17918,ampicillin
17918,gentamicin
17918,kanamycin
17918,sulfisoxazole
17919,ampicillin
17919,gentamicin
17919,kanamycin
17919,streptomycin
17919,sulfisoxazole
17920,ampicillin
17920,sulfisoxazole
17921,ampicillin
17921,kanamycin
17921,streptomycin
17921,sulfisoxazole
17922,ampicillin
17922,kanamycin
17922,streptomycin
17922,sulfisoxazole
17923,ampicillin
17923,gentamicin
17923,kanamycin
17923,streptomycin
17923,sulfisoxazole
17924,ampicillin
17924,gentamicin
17924,kanamycin
17924,streptomycin
17924,sulfisoxazole
17925,ampicillin
17925,kanamycin
17925,streptomycin
17925,sulfisoxazole
17926,ampicillin
17926,sulfisoxazole
17927,ampicillin
17927,gentamicin
17927,kanamycin
17927,streptomycin
17927,sulfisoxazole
17928,amoxicillin-clavulanic acid
17928,ampicillin
17928,gentamicin
17928,kanamycin
17928,streptomycin
17928,sulfamethoxazole
17929,ampicillin
17929,gentamicin
17929,kanamycin
17929,sulfisoxazole
17930,ampicillin
17930,kanamycin
17930,streptomycin
17930,sulfisoxazole
17931,ampicillin
17931,ceftriaxone
17931,kanamycin
17931,sulfisoxazole
17932,ampicillin
17932,ceftriaxone
17932,kanamycin
17932,streptomycin
17932,sulfisoxazole
17933,ampicillin
17933,gentamicin
17933,kanamycin
17933,streptomycin
17933,sulfisoxazole
17934,ampicillin
17934,ciprofloxacin
17934,gentamicin
17934,nalidixic acid
17934,streptomycin
17934,sulfisoxazole
17935,ampicillin
17935,ciprofloxacin
17935,gentamicin
17935,nalidixic acid
17935,streptomycin
17935,sulfisoxazole
17936,ampicillin
17936,ciprofloxacin
17936,gentamicin
17936,nalidixic acid
17936,streptomycin
17936,sulfisoxazole
17937,ampicillin
17937,chloramphenicol
17937,sulfisoxazole
17937,tetracycline
17937,trimethoprim-sulfamethoxazole
17938,gentamicin
17938,sulfisoxazole
17940,streptomycin
17940,sulfisoxazole
17940,tetracycline
17941,tetracycline
17942,amoxicillin-clavulanic acid
17942,ampicillin
17942,cefoxitin
17942,ceftiofur
17942,ceftriaxone
17943,amoxicillin-clavulanic acid
17943,ampicillin
17943,cefoxitin
17943,ceftiofur
17943,ceftriaxone
17944,amoxicillin-clavulanic acid
17944,ampicillin
17944,cefoxitin
17944,ceftiofur
17944,ceftriaxone
17945,amoxicillin-clavulanic acid
17945,ampicillin
17945,cefoxitin
17945,ceftiofur
17945,ceftriaxone
17946,amoxicillin-clavulanic acid
17946,ampicillin
17946,cefoxitin
17946,ceftiofur
17946,ceftriaxone
17947,amoxicillin-clavulanic acid
17947,ampicillin
17947,cefoxitin
17947,ceftiofur
17947,ceftriaxone
17951,sulfisoxazole
17951,tetracycline
17952,ampicillin
17952,ceftriaxone
17952,chloramphenicol
17952,streptomycin
17952,sulfisoxazole
17952,tetracycline
17952,trimethoprim-sulfamethoxazole
17953,streptomycin
17953,tetracycline
17955,tetracycline
17956,ampicillin
17956,streptomycin
17956,tetracycline
17957,amoxicillin-clavulanic acid
17957,ampicillin
17957,cefoxitin
17957,ceftiofur
17957,ceftriaxone
17957,gentamicin
17957,streptomycin
17957,sulfisoxazole
17957,tetracycline
17957,trimethoprim-sulfamethoxazole
17958,streptomycin
17958,sulfisoxazole
17958,tetracycline
17959,streptomycin
17959,tetracycline
17960,streptomycin
17960,tetracycline
17961,streptomycin
17961,tetracycline
17962,streptomycin
17962,tetracycline
17963,streptomycin
17963,tetracycline
17964,streptomycin
17964,tetracycline
17965,streptomycin
17965,tetracycline
17966,streptomycin
17966,tetracycline
17967,streptomycin
17967,tetracycline
17968,streptomycin
17968,tetracycline
17969,streptomycin
17969,sulfisoxazole
17969,tetracycline
17971,nalidixic acid
17971,tetracycline
17973,azithromycin
17973,sulfisoxazole
17973,tetracycline
17974,sulfisoxazole
17974,tetracycline
17975,sulfisoxazole
17975,tetracycline
17976,sulfisoxazole
17976,tetracycline
17982,ampicillin
17982,gentamicin
17982,streptomycin
17982,sulfisoxazole
17983,gentamicin
17983,streptomycin
17983,sulfisoxazole
17985,gentamicin
17985,streptomycin
17985,sulfisoxazole
17986,streptomycin
17986,sulfisoxazole
17987,streptomycin
17987,sulfisoxazole
17988,streptomycin
17988,sulfisoxazole
17989,streptomycin
17993,tetracycline
18003,sulfisoxazole
18004,ampicillin
18004,streptomycin
18004,sulfisoxazole
18004,tetracycline
18006,streptomycin
18007,streptomycin
18007,tetracycline
18008,streptomycin
18008,tetracycline
18009,streptomycin
18009,tetracycline
18010,streptomycin
18010,tetracycline
18011,streptomycin
18011,tetracycline
18015,amoxicillin-clavulanic acid
18015,ampicillin
18015,cefoxitin
18015,ceftiofur
18015,ceftriaxone
18015,chloramphenicol
18015,streptomycin
18015,sulfisoxazole
18015,tetracycline
18016,amoxicillin-clavulanic acid
18016,ampicillin
18016,cefoxitin
18016,ceftiofur
18016,ceftriaxone
18016,chloramphenicol
18016,streptomycin
18016,sulfisoxazole
18016,tetracycline
18017,amoxicillin-clavulanic acid
18017,ampicillin
18017,cefoxitin
18017,ceftiofur
18017,ceftriaxone
18017,chloramphenicol
18017,streptomycin
18017,sulfisoxazole
18017,tetracycline
18018,amoxicillin-clavulanic acid
18018,ampicillin
18018,cefoxitin
18018,ceftriaxone
18018,chloramphenicol
18018,streptomycin
18018,sulfisoxazole
18018,tetracycline
18020,tetracycline
18021,tetracycline
18022,tetracycline
18024,ampicillin
18025,sulfisoxazole
18025,tetracycline
18025,trimethoprim-sulfamethoxazole
18026,tetracycline
18027,tetracycline
18028,ampicillin
18028,gentamicin
18028,streptomycin
18028,sulfisoxazole
18029,gentamicin
18029,streptomycin
18029,sulfisoxazole
18029,tetracycline
18030,ampicillin
18030,nalidixic acid
18030,streptomycin
18030,sulfisoxazole
18030,tetracycline
18034,streptomycin
18034,tetracycline
18040,tetracycline
18041,tetracycline
18042,streptomycin
18042,sulfisoxazole
18042,tetracycline
18043,tetracycline
18044,tetracycline
18045,tetracycline
18046,tetracycline
18047,tetracycline
18048,tetracycline
18049,tetracycline
18051,ampicillin
18051,nalidixic acid
18051,trimethoprim-sulfamethoxazole
18058,amoxicillin-clavulanic acid
18058,ampicillin
18058,cefoxitin
18058,ceftiofur
18058,ceftriaxone
18060,streptomycin
18064,streptomycin
18064,tetracycline
18072,ampicillin
18072,tetracycline
18073,ampicillin
18073,tetracycline
18074,ampicillin
18077,tetracycline
18079,tetracycline
18080,tetracycline
18081,tetracycline
18082,tetracycline
18083,tetracycline
18085,tetracycline
18086,tetracycline
18088,tetracycline
18089,amoxicillin-clavulanic acid
18089,ampicillin
18089,cefoxitin
18089,ceftiofur
18089,ceftriaxone
18090,ampicillin
18090,ciprofloxacin
18090,nalidixic acid
18090,tetracycline
18091,ampicillin
18091,sulfisoxazole
18091,tetracycline
18092,ampicillin
18092,ciprofloxacin
18092,nalidixic acid
18092,streptomycin
18092,sulfisoxazole
18092,tetracycline
18093,ampicillin
18093,ciprofloxacin
18093,gentamicin
18093,nalidixic acid
18093,streptomycin
18093,sulfisoxazole
18093,tetracycline
18094,tetracycline
18095,ampicillin
18095,chloramphenicol
18095,sulfisoxazole
18095,tetracycline
18095,trimethoprim-sulfamethoxazole
18098,gentamicin
18098,streptomycin
18098,sulfisoxazole
18102,ampicillin
18102,gentamicin
18102,tetracycline
18103,tetracycline
18104,tetracycline
18107,tetracycline
18114,amoxicillin-clavulanic acid
18114,ampicillin
18114,cefoxitin
18114,ceftiofur
18114,ceftriaxone
18114,sulfisoxazole
18114,tetracycline
18115,amoxicillin-clavulanic acid
18115,ampicillin
18115,cefoxitin
18115,ceftriaxone
18115,sulfisoxazole
18115,tetracycline
18116,amoxicillin-clavulanic acid
18116,ampicillin
18116,cefoxitin
18116,ceftriaxone
18116,sulfisoxazole
18116,tetracycline
18117,amoxicillin-clavulanic acid
18117,ampicillin
18117,cefoxitin
18117,ceftriaxone
18117,sulfisoxazole
18117,tetracycline
18118,amoxicillin-clavulanic acid
18118,ampicillin
18118,cefoxitin
18118,ceftriaxone
18118,sulfisoxazole
18118,tetracycline
18119,amoxicillin-clavulanic acid
18119,ampicillin
18119,cefoxitin
18119,ceftriaxone
18119,sulfisoxazole
18119,tetracycline
18120,ampicillin
18124,amoxicillin-clavulanic acid
18124,ampicillin
18124,cefoxitin
18124,ceftriaxone
18125,amoxicillin-clavulanic acid
18125,ampicillin
18125,cefoxitin
18125,ceftiofur
18125,ceftriaxone
18125,chloramphenicol
18125,gentamicin
18125,kanamycin
18125,streptomycin
18125,sulfisoxazole
18125,tetracycline
18126,amoxicillin-clavulanic acid
18126,ampicillin
18126,cefoxitin
18126,ceftiofur
18126,ceftriaxone
18126,chloramphenicol
18126,gentamicin
18126,streptomycin
18126,sulfisoxazole
18126,tetracycline
18127,amoxicillin-clavulanic acid
18127,ampicillin
18127,cefoxitin
18127,ceftiofur
18127,ceftriaxone
18127,chloramphenicol
18127,gentamicin
18127,streptomycin
18127,sulfisoxazole
18127,tetracycline
18128,amoxicillin-clavulanic acid
18128,ampicillin
18128,cefoxitin
18128,ceftiofur
18128,ceftriaxone
18128,chloramphenicol
18128,gentamicin
18128,kanamycin
18128,streptomycin
18128,sulfisoxazole
18128,tetracycline
18129,amoxicillin-clavulanic acid
18129,ampicillin
18129,cefoxitin
18129,ceftiofur
18129,ceftriaxone
18129,chloramphenicol
18129,gentamicin
18129,streptomycin
18129,sulfisoxazole
18129,tetracycline
18131,amoxicillin-clavulanic acid
18131,ampicillin
18131,cefoxitin
18131,ceftiofur
18131,ceftriaxone
18131,chloramphenicol
18131,gentamicin
18131,kanamycin
18131,streptomycin
18131,sulfisoxazole
18131,tetracycline
18142,streptomycin
18142,sulfisoxazole
18142,tetracycline
18144,gentamicin
18144,streptomycin
18144,sulfisoxazole
18145,ampicillin
18145,gentamicin
18145,streptomycin
18145,sulfisoxazole
18145,tetracycline
18146,gentamicin
18146,streptomycin
18146,sulfisoxazole
18146,tetracycline
18147,gentamicin
18147,streptomycin
18147,sulfisoxazole
18147,tetracycline
18150,gentamicin
18150,streptomycin
18150,sulfisoxazole
18150,tetracycline
18151,amoxicillin-clavulanic acid
18151,ampicillin
18151,cefoxitin
18151,ceftriaxone
18151,chloramphenicol
18151,streptomycin
18151,sulfisoxazole
18151,tetracycline
18152,amoxicillin-clavulanic acid
18152,ampicillin
18152,cefoxitin
18152,ceftriaxone
18152,chloramphenicol
18152,streptomycin
18152,sulfisoxazole
18152,tetracycline
18154,amoxicillin-clavulanic acid
18154,ampicillin
18154,cefoxitin
18154,ceftriaxone
18154,chloramphenicol
18154,streptomycin
18154,sulfisoxazole
18154,tetracycline
18155,amoxicillin-clavulanic acid
18155,ampicillin
18155,cefoxitin
18155,ceftriaxone
18155,chloramphenicol
18155,streptomycin
18155,sulfisoxazole
18155,tetracycline
18156,amoxicillin-clavulanic acid
18156,ampicillin
18156,cefoxitin
18156,ceftriaxone
18156,chloramphenicol
18156,streptomycin
18156,sulfisoxazole
18156,tetracycline
18157,amoxicillin-clavulanic acid
18157,ampicillin
18157,cefoxitin
18157,ceftiofur
18157,ceftriaxone
18157,streptomycin
18157,sulfisoxazole
18157,tetracycline
18158,sulfisoxazole
18158,tetracycline
18159,tetracycline
18161,sulfisoxazole
18161,tetracycline
18162,sulfisoxazole
18162,tetracycline
18163,sulfisoxazole
18163,tetracycline
18164,sulfisoxazole
18164,tetracycline
18165,sulfisoxazole
18165,tetracycline
18166,sulfisoxazole
18166,tetracycline
18174,tetracycline
18175,tetracycline
18176,tetracycline
18177,tetracycline
18178,tetracycline
18179,tetracycline
18180,tetracycline
18181,tetracycline
18184,tetracycline
18185,tetracycline
18186,tetracycline
18187,ampicillin
18187,kanamycin
18187,tetracycline
18188,tetracycline
18189,tetracycline
18190,tetracycline
18191,tetracycline
18192,tetracycline
18193,tetracycline
18194,tetracycline
18195,tetracycline
18196,tetracycline
18197,tetracycline
18198,ampicillin
18198,tetracycline
18199,ampicillin
18199,sulfisoxazole
18199,tetracycline
18200,sulfisoxazole
